t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
4.04480000e-03,-6.49164282e-03,7.57499491e-05,-8.75378337e-04,3.83490924e-04,164.921392,-8.233675,0.009954,0.000000
4.17120000e-03,-6.49163312e-03,7.77460577e-05,-8.75329297e-04,3.92443337e-04,164.926534,-8.233155,0.010586,0.000000
4.29760000e-03,-6.49162316e-03,7.97406343e-05,-8.75279129e-04,4.01345815e-04,164.931891,-8.232582,0.011237,0.000000
4.42400000e-03,-6.49161296e-03,8.17336617e-05,-8.75227839e-04,4.10197378e-04,164.937457,-8.231956,0.011907,0.000000
4.55040000e-03,-6.49160250e-03,8.37284188e-05,-8.75175434e-04,4.18981234e-04,164.943222,-8.231279,0.012597,0.000000
4.67680000e-03,-6.49159179e-03,8.57243988e-05,-8.75121925e-04,4.27660227e-04,164.949180,-8.230552,0.013307,0.000000
4.80320000e-03,-6.49158083e-03,8.76719668e-05,-8.75067325e-04,4.36254309e-04,164.955322,-8.229776,0.014036,0.000000
4.92960000e-03,-6.49156963e-03,8.95432334e-05,-8.75011630e-04,4.45054509e-04,164.961640,-8.228952,0.014784,0.000000
5.05600000e-03,-6.49155820e-03,9.13149418e-05,-8.74954800e-04,4.54216044e-04,164.968126,-8.228083,0.015552,0.000000
5.18240000e-03,-6.49154655e-03,9.29911901e-05,-8.74896791e-04,4.63657245e-04,164.974771,-8.227169,0.016339,0.000000
5.30880000e-03,-6.49153469e-03,9.46130817e-05,-8.74837587e-04,4.73148453e-04,164.981569,-8.226213,0.017145,0.000000
5.43520000e-03,-6.49152264e-03,9.61595192e-05,-8.74777165e-04,4.82940028e-04,164.988510,-8.225215,0.017971,0.000000
5.56160000e-03,-6.49151039e-03,9.76386968e-05,-8.74715501e-04,4.92735117e-04,164.995588,-8.224179,0.018817,0.000000
5.68800000e-03,-6.49149795e-03,9.90689971e-05,-8.74652602e-04,5.02511854e-04,165.002795,-8.223105,0.019681,0.000000
5.81440000e-03,-6.49148534e-03,1.00454819e-04,-8.74588461e-04,5.12420405e-04,165.010125,-8.221995,0.020566,0.000000
5.94080000e-03,-6.49147256e-03,1.01783475e-04,-8.74523055e-04,5.22500664e-04,165.017571,-8.220850,0.021469,0.000000
6.03560000e-03,-6.49146287e-03,1.02718115e-04,-8.74473163e-04,5.30055820e-04,165.025126,-8.219672,0.022160,0.000000
6.16200000e-03,-6.49144981e-03,1.03926581e-04,-8.74405530e-04,5.40079410e-04,165.032786,-8.218463,0.023097,0.000000
6.28840000e-03,-6.49143660e-03,1.05133811e-04,-8.74336634e-04,5.50035423e-04,165.040544,-8.217223,0.024054,0.000000
6.41480000e-03,-6.49142323e-03,1.06340646e-04,-8.74266484e-04,5.59921719e-04,165.048396,-8.215954,0.025031,0.000000
6.54120000e-03,-6.49140971e-03,1.07549143e-04,-8.74195089e-04,5.69737569e-04,165.056335,-8.214658,0.026026,0.000000
6.66760000e-03,-6.49139604e-03,1.08703677e-04,-8.74122452e-04,5.79607686e-04,165.064359,-8.213336,0.027042,0.000000
6.79400000e-03,-6.49138223e-03,1.09795342e-04,-8.74048566e-04,5.89431059e-04,165.072461,-8.211989,0.028076,0.000000
6.92040000e-03,-6.49136829e-03,1.10832469e-04,-8.73973447e-04,5.99194807e-04,165.080638,-8.210618,0.029130,0.000000
7.04680000e-03,-6.49135422e-03,1.11798460e-04,-8.73897078e-04,6.09219877e-04,165.088885,-8.209225,0.030204,0.000000
7.17320000e-03,-6.49134003e-03,1.12680453e-04,-8.73819427e-04,6.19463143e-04,165.097199,-8.207810,0.031296,0.000000
7.29960000e-03,-6.49132573e-03,1.13538217e-04,-8.73740482e-04,6.29632476e-04,165.105575,-8.206375,0.032409,0.000000
7.42600000e-03,-6.49131133e-03,1.14339061e-04,-8.73660257e-04,6.39784869e-04,165.114010,-8.204922,0.033540,0.000000
7.55240000e-03,-6.49129683e-03,1.15038470e-04,-8.73578736e-04,6.50149344e-04,165.122500,-8.203451,0.034691,0.000000
7.67880000e-03,-6.49128225e-03,1.15665077e-04,-8.73495884e-04,6.60849089e-04,165.131041,-8.201964,0.035862,0.000000
7.80520000e-03,-6.49126760e-03,1.16204880e-04,-8.73411662e-04,6.71815098e-04,165.139629,-8.200462,0.037051,0.000000
7.93160000e-03,-6.49125288e-03,1.16684601e-04,-8.73326051e-04,6.82768586e-04,165.148260,-8.198946,0.038260,0.000000
8.02640000e-03,-6.49124180e-03,1.16913679e-04,-8.73260924e-04,6.91346461e-04,165.156932,-8.197417,0.039180,0.000000
8.15280000e-03,-6.49122701e-03,1.17143523e-04,-8.73172801e-04,7.02996840e-04,165.165640,-8.195878,0.040423,0.000000
8.27920000e-03,-6.49121219e-03,1.17372840e-04,-8.73083211e-04,7.14559765e-04,165.174381,-8.194328,0.041685,0.000000
8.40560000e-03,-6.49119734e-03,1.17601613e-04,-8.72992164e-04,7.26034201e-04,165.183151,-8.192770,0.042967,0.000000
8.53200000e-03,-6.49118246e-03,1.17782669e-04,-8.72899661e-04,7.37698838e-04,165.191947,-8.191205,0.044268,0.000000
8.65840000e-03,-6.49116757e-03,1.17889111e-04,-8.72805661e-04,7.49625845e-04,165.200764,-8.189634,0.045589,0.000000
8.78480000e-03,-6.49115266e-03,1.17966346e-04,-8.72710165e-04,7.61376654e-04,165.209600,-8.188058,0.046929,0.000000
8.91120000e-03,-6.49113775e-03,1.18005934e-04,-8.72613181e-04,7.73191418e-04,165.218450,-8.186479,0.048288,0.000000
9.03760000e-03,-6.49112283e-03,1.17973847e-04,-8.72514701e-04,7.85041923e-04,165.227312,-8.184898,0.049667,0.000000
9.16400000e-03,-6.49110793e-03,1.17836381e-04,-8.72414715e-04,7.97065017e-04,165.236182,-8.183315,0.051065,0.000000
9.29040000e-03,-6.49109305e-03,1.17607620e-04,-8.72313195e-04,8.09236943e-04,165.245056,-8.181734,0.052482,0.000000
9.41680000e-03,-6.49107820e-03,1.17361591e-04,-8.72210152e-04,8.21179903e-04,165.253932,-8.180153,0.053919,0.000000
9.54320000e-03,-6.49106338e-03,1.17061007e-04,-8.72105592e-04,8.33278058e-04,165.262806,-8.178576,0.055375,0.000000
9.66960000e-03,-6.49104861e-03,1.16699719e-04,-8.71999496e-04,8.45472465e-04,165.271675,-8.177002,0.056850,0.000000
9.79600000e-03,-6.49103388e-03,1.16271813e-04,-8.71891857e-04,8.57656650e-04,165.280535,-8.175434,0.058345,0.000000
9.92240000e-03,-6.49101922e-03,1.15792099e-04,-8.71782683e-04,8.69764727e-04,165.289383,-8.173871,0.059859,0.000000
1.00172000e-02,-6.49100826e-03,1.15330058e-04,-8.71699786e-04,8.79284302e-04,165.298216,-8.172316,0.061008,0.000000
1.01436000e-02,-6.49099372e-03,1.14647319e-04,-8.71587825e-04,8.92220292e-04,165.307031,-8.170769,0.062556,0.000000
1.02700000e-02,-6.49097928e-03,1.13965102e-04,-8.71474237e-04,9.05046043e-04,165.315825,-8.169232,0.064123,0.000000
1.03964000e-02,-6.49096491e-03,1.13265768e-04,-8.71359034e-04,9.17773174e-04,165.324594,-8.167705,0.065710,0.000000
1.05228000e-02,-6.49095064e-03,1.12504257e-04,-8.71242226e-04,9.30455545e-04,165.333336,-8.166190,0.067316,0.000000
1.06492000e-02,-6.49093648e-03,1.11661312e-04,-8.71123810e-04,9.43233601e-04,165.342047,-8.164686,0.068941,0.000000
1.07756000e-02,-6.49092242e-03,1.10760854e-04,-8.71003775e-04,9.56065205e-04,165.350724,-8.163196,0.070586,0.000000
1.09020000e-02,-6.49090848e-03,1.09800245e-04,-8.70882114e-04,9.68963227e-04,165.359364,-8.161721,0.072250,0.000000
1.10284000e-02,-6.49089466e-03,1.08776027e-04,-8.70758817e-04,9.81937277e-04,165.367964,-8.160260,0.073933,0.000000
1.11548000e-02,-6.49088098e-03,1.07715428e-04,-8.70633880e-04,9.94913050e-04,165.376521,-8.158816,0.075636,0.000000
1.12812000e-02,-6.49086743e-03,1.06634409e-04,-8.70507304e-04,1.00787528e-03,165.385031,-8.157388,0.077358,0.000000
1.14076000e-02,-6.49085403e-03,1.05467397e-04,-8.70379083e-04,1.02097178e-03,165.393492,-8.155978,0.079099,0.000000
1.15340000e-02,-6.49084078e-03,1.04223918e-04,-8.70249201e-04,1.03410266e-03,165.401901,-8.154586,0.080860,0.000000
1.16604000e-02,-6.49082768e-03,1.02939263e-04,-8.70117667e-04,1.04712355e-03,165.410254,-8.153214,0.082640,0.000000
1.17868000e-02,-6.49081475e-03,1.01602105e-04,-8.69984490e-04,1.06011182e-03,165.418549,-8.151862,0.084439,0.000000
1.19132000e-02,-6.49080200e-03,1.00178849e-04,-8.69849662e-04,1.07328640e-03,165.426783,-8.150530,0.086258,0.000000
1.20080000e-02,-6.49079256e-03,9.89955596e-05,-8.69747436e-04,1.08347054e-03,165.434953,-8.149219,0.087634,0.000000
1.21344000e-02,-6.49078015e-03,9.73551858e-05,-8.69609620e-04,1.09714076e-03,165.443056,-8.147930,0.089487,0.000000
1.22608000e-02,-6.49076795e-03,9.57167374e-05,-8.69470084e-04,1.11067638e-03,165.451089,-8.146663,0.091358,0.000000
1.23872000e-02,-6.49075595e-03,9.40774799e-05,-8.69328846e-04,1.12408333e-03,165.459052,-8.145418,0.093249,0.000000
1.25136000e-02,-6.49074417e-03,9.23828689e-05,-8.69185915e-04,1.13750453e-03,165.466940,-8.144197,0.095160,0.000000
1.26400000e-02,-6.49073260e-03,9.06031321e-05,-8.69041278e-04,1.15110504e-03,165.474752,-8.142998,0.097089,0.000000
1.27664000e-02,-6.49072127e-03,8.87707594e-05,-8.68894910e-04,1.16478863e-03,165.482486,-8.141823,0.099038,0.000000
1.28928000e-02,-6.49071016e-03,8.69597754e-05,-8.68746835e-04,1.17815419e-03,165.490140,-8.140672,0.101006,0.000000
1.30192000e-02,-6.49069929e-03,8.50612698e-05,-8.68597067e-04,1.19160972e-03,165.497713,-8.139545,0.102994,0.000000
1.31456000e-02,-6.49068866e-03,8.31541031e-05,-8.68445604e-04,1.20490518e-03,165.505202,-8.138441,0.105000,0.000000
1.32720000e-02,-6.49067827e-03,8.12302049e-05,-8.68292476e-04,1.21797557e-03,165.512607,-8.137361,0.107026,0.000000
1.33984000e-02,-6.49066812e-03,7.92368174e-05,-8.68137704e-04,1.23096669e-03,165.519927,-8.136305,0.109072,0.000000
1.35248000e-02,-6.49065824e-03,7.71601853e-05,-8.67981283e-04,1.24406796e-03,165.527160,-8.135273,0.111136,0.000000
1.36512000e-02,-6.49064862e-03,7.49859461e-05,-8.67823197e-04,1.25731209e-03,165.534306,-8.134264,0.113220,0.000000
1.37776000e-02,-6.49063928e-03,7.27778029e-05,-8.67663432e-04,1.27061739e-03,165.541364,-8.133278,0.115323,0.000000
1.39040000e-02,-6.49063022e-03,7.05676879e-05,-8.67501996e-04,1.28366948e-03,165.548335,-8.132315,0.117445,0.000000
1.39988000e-02,-6.49062361e-03,6.88340257e-05,-8.67379845e-04,1.29339725e-03,165.555216,-8.131375,0.119049,0.000000
1.41252000e-02,-6.49061506e-03,6.64735346e-05,-8.67215538e-04,1.30637379e-03,165.562008,-8.130458,0.121205,0.000000
1.42516000e-02,-6.49060681e-03,6.41165051e-05,-8.67049601e-04,1.31919174e-03,165.568712,-8.129562,0.123381,0.000000
1.43780000e-02,-6.49059885e-03,6.17630131e-05,-8.66882053e-04,1.33184971e-03,165.575327,-8.128688,0.125575,0.000000
1.45044000e-02,-6.49059120e-03,5.94055686e-05,-8.66712915e-04,1.34438076e-03,165.581853,-8.127836,0.127789,0.000000
1.46308000e-02,-6.49058384e-03,5.70249702e-05,-8.66542195e-04,1.35687076e-03,165.588290,-8.127005,0.130022,0.000000
1.47572000e-02,-6.49057678e-03,5.46078678e-05,-8.66369898e-04,1.36936428e-03,165.594639,-8.126194,0.132274,0.000000
1.48836000e-02,-6.49057004e-03,5.20617929e-05,-8.66196012e-04,1.38203784e-03,165.600900,-8.125403,0.134546,0.000000
1.50100000e-02,-6.49056362e-03,4.94704265e-05,-8.66020523e-04,1.39461418e-03,165.607073,-8.124632,0.136836,0.000000
1.51364000e-02,-6.49055753e-03,4.69261653e-05,-8.65843468e-04,1.40687277e-03,165.613159,-8.123881,0.139146,0.000000
1.52628000e-02,-6.49055176e-03,4.43603840e-05,-8.65664866e-04,1.41911076e-03,165.619159,-8.123148,0.141475,0.000000
1.53892000e-02,-6.49054632e-03,4.17483908e-05,-8.65484716e-04,1.43136189e-03,165.625071,-8.122434,0.143824,0.000000
1.55156000e-02,-6.49054121e-03,3.90127984e-05,-8.65303018e-04,1.44361463e-03,165.630898,-8.121738,0.146191,0.000000
1.56420000e-02,-6.49053646e-03,3.62356719e-05,-8.65119780e-04,1.45565089e-03,165.636639,-8.121059,0.148578,0.000000
1.57684000e-02,-6.49053205e-03,3.34889260e-05,-8.64935043e-04,1.46739333e-03,165.642295,-8.120398,0.150984,0.000000
1.58948000e-02,-6.49052799e-03,3.06876350e-05,-8.64748822e-04,1.47912899e-03,165.647866,-8.119754,0.153409,0.000000
1.59896000e-02,-6.49052519e-03,2.85393611e-05,-8.64608183e-04,1.48795435e-03,165.653353,-8.119125,0.155240,0.000000
1.61160000e-02,-6.49052176e-03,2.56502160e-05,-8.64419365e-04,1.49964509e-03,165.658755,-8.118513,0.157699,0.000000
1.62424000e-02,-6.49051870e-03,2.27661145e-05,-8.64229080e-04,1.51115543e-03,165.664074,-8.117916,0.160177,0.000000
1.63688000e-02,-6.49051601e-03,1.98781846e-05,-8.64037352e-04,1.52251270e-03,165.669309,-8.117334,0.162674,0.000000
1.64952000e-02,-6.49051368e-03,1.69366802e-05,-8.63844188e-04,1.53387315e-03,165.674460,-8.116766,0.165191,0.000000
1.66216000e-02,-6.49051172e-03,1.39908944e-05,-8.63649597e-04,1.54504896e-03,165.679529,-8.116213,0.167726,0.000000
1.67480000e-02,-6.49051014e-03,1.10559895e-05,-8.63453610e-04,1.55598150e-03,165.684515,-8.115673,0.170281,0.000000
1.68744000e-02,-6.49050893e-03,8.10493847e-06,-8.63256254e-04,1.56671287e-03,165.689418,-8.115147,0.172855,0.000000
1.70008000e-02,-6.49050809e-03,5.09403138e-06,-8.63057552e-04,1.57728849e-03,165.694239,-8.114633,0.175448,0.000000
1.71272000e-02,-6.49050764e-03,2.02084018e-06,-8.62857517e-04,1.58781060e-03,165.698978,-8.114131,0.178060,0.000000
1.72536000e-02,-6.49050759e-03,-1.10000864e-06,-8.62656152e-04,1.59835517e-03,165.703636,-8.113642,0.180691,0.000000
1.73800000e-02,-6.49050792e-03,-4.21681716e-06,-8.62453462e-04,1.60868829e-03,165.708212,-8.113165,0.183342,0.000000
1.75064000e-02,-6.49050865e-03,-7.31682921e-06,-8.62249491e-04,1.61869671e-03,165.712708,-8.112698,0.186011,0.000000
1.76328000e-02,-6.49050977e-03,-1.04687139e-05,-8.62044255e-04,1.62869876e-03,165.717123,-8.112243,0.188700,0.000000
1.77592000e-02,-6.49051130e-03,-1.36296864e-05,-8.61837761e-04,1.63858919e-03,165.721458,-8.111798,0.191408,0.000000
1.78856000e-02,-6.49051322e-03,-1.68185055e-05,-8.61630028e-04,1.64828480e-03,165.725715,-8.111364,0.194135,0.000000
1.79804000e-02,-6.49051493e-03,-1.92863898e-05,-8.61473431e-04,1.65544952e-03,165.729893,-8.110939,0.196193,0.000000
1.81068000e-02,-6.49051758e-03,-2.26135743e-05,-8.61263586e-04,1.66485057e-03,165.733994,-8.110525,0.198953,0.000000
1.82332000e-02,-6.49052065e-03,-2.59341192e-05,-8.61052565e-04,1.67405324e-03,165.738017,-8.110119,0.201733,0.000000
1.83596000e-02,-6.49052414e-03,-2.92479425e-05,-8.60840393e-04,1.68305666e-03,165.741965,-8.109724,0.204532,0.000000
1.84860000e-02,-6.49052804e-03,-3.25568620e-05,-8.60627092e-04,1.69197704e-03,165.745838,-8.109337,0.207350,0.000000
1.86124000e-02,-6.49053237e-03,-3.58635683e-05,-8.60412663e-04,1.70085438e-03,165.749637,-8.108960,0.210187,0.000000
1.87388000e-02,-6.49053711e-03,-3.91755563e-05,-8.60197125e-04,1.70953193e-03,165.753364,-8.108591,0.213043,0.000000
1.88652000e-02,-6.49054227e-03,-4.25240955e-05,-8.59980496e-04,1.71812851e-03,165.757019,-8.108231,0.215918,0.000000
1.89916000e-02,-6.49054786e-03,-4.58964098e-05,-8.59762786e-04,1.72663853e-03,165.760603,-8.107879,0.218813,0.000000
1.91180000e-02,-6.49055387e-03,-4.92925734e-05,-8.59544010e-04,1.73495074e-03,165.764118,-8.107537,0.221726,0.000000
1.92444000e-02,-6.49056032e-03,-5.27098147e-05,-8.59324201e-04,1.74301425e-03,165.767566,-8.107202,0.224658,0.000000
1.93708000e-02,-6.49056720e-03,-5.61225780e-05,-8.59103381e-04,1.75094962e-03,165.770947,-8.106876,0.227610,0.000000
1.94972000e-02,-6.49057451e-03,-5.95210316e-05,-8.58881565e-04,1.75878027e-03,165.774262,-8.106559,0.230581,0.000000
1.96236000e-02,-6.49058224e-03,-6.28840706e-05,-8.58658783e-04,1.76614387e-03,165.777513,-8.106250,0.233571,0.000000
1.97500000e-02,-6.49059041e-03,-6.62567018e-05,-8.58435094e-04,1.77325386e-03,165.780701,-8.105949,0.236579,0.000000
1.98764000e-02,-6.49059900e-03,-6.96714752e-05,-8.58210503e-04,1.78038059e-03,165.783826,-8.105656,0.239607,0.000000
1.99712000e-02,-6.49060572e-03,-7.22842556e-05,-8.58041472e-04,1.78568803e-03,165.786892,-8.105372,0.241891,0.000000
2.00976000e-02,-6.49061508e-03,-7.57976967e-05,-8.57815319e-04,1.79264145e-03,165.789897,-8.105096,0.244952,0.000000
2.02240000e-02,-6.49062489e-03,-7.93030387e-05,-8.57588301e-04,1.79938291e-03,165.792843,-8.104828,0.248032,0.000000
2.03504000e-02,-6.49063513e-03,-8.28007767e-05,-8.57360443e-04,1.80592756e-03,165.795731,-8.104568,0.251132,0.000000
2.04768000e-02,-6.49064582e-03,-8.62876665e-05,-8.57131770e-04,1.81228369e-03,165.798562,-8.104316,0.254250,0.000000
2.06032000e-02,-6.49065694e-03,-8.97418331e-05,-8.56902313e-04,1.81829797e-03,165.801337,-8.104072,0.257387,0.000000
2.07296000e-02,-6.49066851e-03,-9.32531225e-05,-8.56672107e-04,1.82420748e-03,165.804055,-8.103836,0.260544,0.000000
2.08560000e-02,-6.49068052e-03,-9.67879219e-05,-8.56441162e-04,1.82992137e-03,165.806719,-8.103607,0.263719,0.000000
2.09824000e-02,-6.49069297e-03,-1.00299766e-04,-8.56209516e-04,1.83534037e-03,165.809328,-8.103387,0.266914,0.000000
2.11088000e-02,-6.49070588e-03,-1.03852066e-04,-8.55977190e-04,1.84071082e-03,165.811883,-8.103173,0.270127,0.000000
2.12352000e-02,-6.49071923e-03,-1.07464830e-04,-8.55744183e-04,1.84610330e-03,165.814384,-8.102968,0.273360,0.000000
2.13616000e-02,-6.49073304e-03,-1.11082692e-04,-8.55510504e-04,1.85131203e-03,165.816833,-8.102769,0.276611,0.000000
2.14880000e-02,-6.49074731e-03,-1.14667949e-04,-8.55276187e-04,1.85615679e-03,165.819229,-8.102577,0.279882,0.000000
2.16144000e-02,-6.49076203e-03,-1.18218992e-04,-8.55041285e-04,1.86058148e-03,165.821573,-8.102392,0.283171,0.000000
2.17408000e-02,-6.49077720e-03,-1.21768069e-04,-8.54805845e-04,1.86473756e-03,165.823865,-8.102214,0.286480,0.000000
2.18672000e-02,-6.49079281e-03,-1.25340930e-04,-8.54569872e-04,1.86903737e-03,165.826106,-8.102042,0.289807,0.000000
2.19620000e-02,-6.49080482e-03,-1.28054673e-04,-8.54392537e-04,1.87217623e-03,165.828296,-8.101876,0.292316,0.000000
2.20884000e-02,-6.49082124e-03,-1.31686141e-04,-8.54155640e-04,1.87614453e-03,165.830435,-8.101715,0.295676,0.000000
2.22148000e-02,-6.49083811e-03,-1.35308154e-04,-8.53918257e-04,1.87989275e-03,165.832525,-8.101560,0.299056,0.000000
2.23412000e-02,-6.49085545e-03,-1.38921149e-04,-8.53680413e-04,1.88341912e-03,165.834565,-8.101411,0.302455,0.000000
2.24676000e-02,-6.49087323e-03,-1.42535015e-04,-8.53442139e-04,1.88669521e-03,165.836555,-8.101266,0.305872,0.000000
2.25940000e-02,-6.49089148e-03,-1.46138478e-04,-8.53203470e-04,1.88964113e-03,165.838497,-8.101126,0.309309,0.000000
2.27204000e-02,-6.49091018e-03,-1.49734417e-04,-8.52964451e-04,1.89229025e-03,165.840391,-8.100990,0.312764,0.000000
2.28468000e-02,-6.49092933e-03,-1.53359287e-04,-8.52725101e-04,1.89487416e-03,165.842237,-8.100858,0.316239,0.000000
2.29732000e-02,-6.49094895e-03,-1.56977906e-04,-8.52485431e-04,1.89735539e-03,165.844036,-8.100729,0.319732,0.000000
2.30996000e-02,-6.49096902e-03,-1.60596560e-04,-8.52245458e-04,1.89964659e-03,165.845787,-8.100604,0.323245,0.000000
2.32260000e-02,-6.49098954e-03,-1.64211215e-04,-8.52005211e-04,1.90167953e-03,165.847493,-8.100482,0.326776,0.000000
2.33524000e-02,-6.49101053e-03,-1.67815711e-04,-8.51764726e-04,1.90342089e-03,165.849152,-8.100363,0.330326,0.000000
2.34788000e-02,-6.49103197e-03,-1.71413075e-04,-8.51524039e-04,1.90486504e-03,165.850766,-8.100247,0.333895,0.000000
2.36052000e-02,-6.49105386e-03,-1.74982178e-04,-8.51283191e-04,1.90597257e-03,165.852334,-8.100133,0.337483,0.000000
2.37316000e-02,-6.49107620e-03,-1.78559761e-04,-8.51042209e-04,1.90705191e-03,165.853858,-8.100021,0.341090,0.000000
2.38580000e-02,-6.49109900e-03,-1.82150605e-04,-8.50801096e-04,1.90795052e-03,165.855337,-8.099911,0.344716,0.000000
2.39528000e-02,-6.49111640e-03,-1.84868621e-04,-8.50620198e-04,1.90846728e-03,165.856772,-8.099803,0.347448,0.000000
2.40792000e-02,-6.49113999e-03,-1.88500871e-04,-8.50378930e-04,1.90902890e-03,165.858163,-8.099697,0.351107,0.000000
2.42056000e-02,-6.49116405e-03,-1.92122490e-04,-8.50137605e-04,1.90936841e-03,165.859511,-8.099592,0.354784,0.000000
2.43320000e-02,-6.49118856e-03,-1.95733413e-04,-8.49896251e-04,1.90948589e-03,165.860815,-8.099489,0.358481,0.000000
2.44584000e-02,-6.49121353e-03,-1.99319162e-04,-8.49654897e-04,1.90935299e-03,165.862077,-8.099387,0.362196,0.000000
2.45848000e-02,-6.49123895e-03,-2.02861874e-04,-8.49413580e-04,1.90892981e-03,165.863295,-8.099287,0.365931,0.000000
2.47112000e-02,-6.49126482e-03,-2.06455825e-04,-8.49172325e-04,1.90837789e-03,165.864472,-8.099187,0.369684,0.000000
2.48376000e-02,-6.49129114e-03,-2.10104133e-04,-8.48931143e-04,1.90777916e-03,165.865606,-8.099088,0.373456,0.000000
2.49640000e-02,-6.49131793e-03,-2.13741440e-04,-8.48690050e-04,1.90689918e-03,165.866698,-8.098991,0.377247,0.000000
2.50904000e-02,-6.49134517e-03,-2.17329429e-04,-8.48449097e-04,1.90562498e-03,165.867748,-8.098894,0.381057,0.000000
2.52168000e-02,-6.49137287e-03,-2.20916517e-04,-8.48208311e-04,1.90427500e-03,165.868757,-8.098797,0.384885,0.000000
2.53432000e-02,-6.49140102e-03,-2.24494847e-04,-8.47967704e-04,1.90276276e-03,165.869725,-8.098702,0.388733,0.000000
