t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
5.27720000e-03,-6.46982843e-03,7.29124978e-03,-8.65467031e-04,3.57191304e-03,109.597025,-5.455668,0.016942,0.000000
5.40360000e-03,-6.46890716e-03,7.28583345e-03,-8.65015358e-04,3.57473238e-03,108.319729,-5.390745,0.017763,0.000000
5.56160000e-03,-6.46774057e-03,7.78422379e-03,-8.64443405e-04,3.79620198e-03,107.016220,-5.324476,0.018817,0.000000
5.68800000e-03,-6.46669315e-03,8.78874371e-03,-8.63935820e-04,4.23511517e-03,105.695197,-5.257295,0.019681,0.000000
5.81440000e-03,-6.46551881e-03,9.79255337e-03,-8.63372789e-04,4.67350999e-03,104.365670,-5.189652,0.020566,0.000000
5.94080000e-03,-6.46421763e-03,1.07956341e-02,-8.62754380e-04,5.11134297e-03,103.036778,-5.122004,0.021469,0.000000
6.06720000e-03,-6.46278970e-03,1.17979674e-02,-8.62080667e-04,5.54857071e-03,101.717605,-5.054807,0.022392,0.000000
6.19360000e-03,-6.46123513e-03,1.27995345e-02,-8.61351729e-04,5.98514994e-03,100.415906,-4.988446,0.023335,0.000000
6.32000000e-03,-6.45955401e-03,1.38003170e-02,-8.60567650e-04,6.42103745e-03,99.141595,-4.923420,0.024297,0.000000
6.47800000e-03,-6.45729080e-03,1.45442692e-02,-8.59516994e-04,6.74824851e-03,97.902655,-4.860127,0.025526,0.000000
6.60440000e-03,-6.45545318e-03,1.45318512e-02,-8.58663943e-04,6.74928793e-03,96.706505,-4.798937,0.026532,0.000000
6.73080000e-03,-6.45361716e-03,1.45191657e-02,-8.57810803e-04,6.74964594e-03,95.559923,-4.740190,0.027557,0.000000
6.85720000e-03,-6.45178275e-03,1.45062270e-02,-8.56957661e-04,6.74928155e-03,94.467517,-4.684117,0.028601,0.000000
6.98360000e-03,-6.44994998e-03,1.44933157e-02,-8.56104653e-04,6.74736013e-03,93.435681,-4.631036,0.029665,0.000000
7.11000000e-03,-6.44811883e-03,1.44805116e-02,-8.55251995e-04,6.74385392e-03,92.468933,-4.581174,0.030748,0.000000
7.23640000e-03,-6.44628930e-03,1.44677360e-02,-8.54399860e-04,6.73910351e-03,91.571066,-4.534718,0.031850,0.000000
7.39440000e-03,-6.44398870e-03,1.49569211e-02,-8.53328764e-04,6.94968966e-03,90.745175,-4.491824,0.033256,0.000000
7.52080000e-03,-6.44203513e-03,1.59539384e-02,-8.52423186e-04,7.37893912e-03,89.993711,-4.452613,0.034402,0.000000
7.64720000e-03,-6.43995558e-03,1.69501137e-02,-8.51463403e-04,7.80736158e-03,89.318543,-4.417178,0.035567,0.000000
7.77360000e-03,-6.43775018e-03,1.79454285e-02,-8.50449521e-04,8.23491483e-03,88.722507,-4.385657,0.036752,0.000000
7.90000000e-03,-6.43541902e-03,1.89398646e-02,-8.49381655e-04,8.66155680e-03,88.205492,-4.358045,0.037956,0.000000
8.02640000e-03,-6.43296222e-03,1.99334034e-02,-8.48259920e-04,9.08724551e-03,87.768183,-4.334376,0.039180,0.000000
8.15280000e-03,-6.43037989e-03,2.09260265e-02,-8.47084441e-04,9.51193914e-03,87.411008,-4.314670,0.040423,0.000000
8.31080000e-03,-6.42699164e-03,2.16593403e-02,-8.45546470e-04,9.82740776e-03,87.134204,-4.298938,0.042004,0.000000
8.43720000e-03,-6.42425524e-03,2.16379585e-02,-8.44304622e-04,9.82192176e-03,86.937888,-4.287182,0.043291,0.000000
8.56360000e-03,-6.42152158e-03,2.16161794e-02,-8.43063530e-04,9.81545126e-03,86.822107,-4.279405,0.044597,0.000000
8.69000000e-03,-6.41879069e-03,2.15938876e-02,-8.41823338e-04,9.80751543e-03,86.785402,-4.275534,0.045922,0.000000
8.81640000e-03,-6.41606266e-03,2.15712217e-02,-8.40584279e-04,9.79742176e-03,86.828805,-4.275615,0.047267,0.000000
8.94280000e-03,-6.41333748e-03,2.15487589e-02,-8.39346660e-04,9.78479117e-03,86.952198,-4.279642,0.048631,0.000000
9.06920000e-03,-6.41061513e-03,2.15262946e-02,-8.38110757e-04,9.77037801e-03,87.155421,-4.287606,0.050014,0.000000
9.22720000e-03,-6.40720024e-03,2.20034386e-02,-8.36561741e-04,9.96678863e-03,87.438243,-4.299493,0.051771,0.000000
9.35360000e-03,-6.40435658e-03,2.29910669e-02,-8.35275686e-04,1.03819958e-02,87.800317,-4.315285,0.053198,0.000000
9.48000000e-03,-6.40138814e-03,2.39777246e-02,-8.33937220e-04,1.07960851e-02,88.241116,-4.334955,0.054645,0.000000
9.60640000e-03,-6.39829505e-03,2.49633936e-02,-8.32546485e-04,1.12090161e-02,88.761339,-4.358535,0.056110,0.000000
9.73280000e-03,-6.39507744e-03,2.59480556e-02,-8.31103631e-04,1.16207484e-02,89.358838,-4.385918,0.057595,0.000000
9.85920000e-03,-6.39173543e-03,2.69316926e-02,-8.29608812e-04,1.20312419e-02,90.033315,-4.417092,0.059100,0.000000
9.98560000e-03,-6.38826915e-03,2.79142862e-02,-8.28062187e-04,1.24404566e-02,90.781459,-4.451892,0.060624,0.000000
1.01436000e-02,-6.38377778e-03,2.86340488e-02,-8.26062974e-04,1.27390470e-02,91.600828,-4.490198,0.062556,0.000000
1.02700000e-02,-6.38016054e-03,2.86006817e-02,-8.24453748e-04,1.27231802e-02,92.488294,-4.531856,0.064123,0.000000
1.03964000e-02,-6.37654755e-03,2.85667913e-02,-8.22846607e-04,1.27060465e-02,93.439970,-4.576676,0.065710,0.000000
1.05228000e-02,-6.37293888e-03,2.85324700e-02,-8.21241720e-04,1.26873081e-02,94.449672,-4.624355,0.067316,0.000000
1.06492000e-02,-6.36933454e-03,2.84982654e-02,-8.19639416e-04,1.26649711e-02,95.512843,-4.674670,0.068941,0.000000
1.07756000e-02,-6.36573451e-03,2.84642086e-02,-8.18040132e-04,1.26397415e-02,96.621751,-4.727241,0.070586,0.000000
1.09020000e-02,-6.36213878e-03,2.84301975e-02,-8.16444195e-04,1.26120151e-02,97.770240,-4.781768,0.072250,0.000000
1.10600000e-02,-6.35763420e-03,2.88932139e-02,-8.14447663e-04,1.27887680e-02,98.949771,-4.837832,0.074357,0.000000
1.11864000e-02,-6.35392038e-03,2.98696179e-02,-8.12806053e-04,1.31858532e-02,100.150928,-4.894974,0.076065,0.000000
1.13128000e-02,-6.35008320e-03,3.08449265e-02,-8.11114338e-04,1.35815537e-02,101.363476,-4.952692,0.077792,0.000000
1.14392000e-02,-6.34612283e-03,3.18191216e-02,-8.09372696e-04,1.39758314e-02,102.577932,-5.010520,0.079538,0.000000
1.15656000e-02,-6.34203938e-03,3.27921853e-02,-8.07581310e-04,1.43686479e-02,103.781684,-5.067842,0.081303,0.000000
1.16920000e-02,-6.33783301e-03,3.37640997e-02,-8.05740365e-04,1.47599656e-02,104.962798,-5.124074,0.083088,0.000000
1.18184000e-02,-6.33350386e-03,3.47348470e-02,-8.03850055e-04,1.51497466e-02,106.109059,-5.178619,0.084892,0.000000
1.19764000e-02,-6.32793604e-03,3.54392178e-02,-8.01424663e-04,1.54253665e-02,107.208152,-5.230873,0.087174,0.000000
