t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
1.09200000e-02,-6.52463555e-03,-3.48575529e-03,-7.31864474e-04,1.19128338e-02,169.249699,-7.481780,0.047999,0.700000
1.12000000e-02,-6.52561482e-03,-3.50897398e-03,-7.28552548e-04,1.17426805e-02,169.299703,-7.480902,0.050490,0.700000
1.14800000e-02,-6.52660052e-03,-3.53155122e-03,-7.25289243e-04,1.15651353e-02,169.356067,-7.478118,0.053044,0.700000
1.17600000e-02,-6.52759253e-03,-3.55595445e-03,-7.22076360e-04,1.13909500e-02,169.418003,-7.473689,0.055660,0.705303
1.20400000e-02,-6.52859367e-03,-3.59769778e-03,-7.18902398e-04,1.12912610e-02,169.484805,-7.467849,0.058340,0.726515
1.23200000e-02,-6.52960666e-03,-3.63564413e-03,-7.15756898e-04,1.11642235e-02,169.555797,-7.460820,0.061082,0.747727
1.26000000e-02,-6.53062917e-03,-3.66861557e-03,-7.12653219e-04,1.10072781e-02,169.630354,-7.452804,0.063887,0.768939
1.28800000e-02,-6.53166140e-03,-3.70485923e-03,-7.09591692e-04,1.08617163e-02,169.707895,-7.443989,0.066755,0.790152
1.31600000e-02,-6.53270412e-03,-3.74347369e-03,-7.06570294e-04,1.07200392e-02,169.787889,-7.434545,0.069685,0.811364
1.34400000e-02,-6.53375789e-03,-3.78377258e-03,-7.03588443e-04,1.05788833e-02,169.869841,-7.424628,0.072678,0.832576
1.37200000e-02,-6.53482316e-03,-3.82547777e-03,-7.00646187e-04,1.04370768e-02,169.953302,-7.414377,0.075734,0.853788
1.40000000e-02,-6.53590020e-03,-3.86757414e-03,-6.97743993e-04,1.02919152e-02,170.037852,-7.403921,0.078853,0.875000
1.41400000e-02,-6.53644336e-03,-3.89185219e-03,-6.96307795e-04,1.02249573e-02,170.123130,-7.393369,0.080436,0.885294
1.44200000e-02,-6.53753983e-03,-3.93998402e-03,-6.93464024e-04,1.00867474e-02,170.208814,-7.382815,0.083648,0.905882
1.47000000e-02,-6.53864970e-03,-3.98754837e-03,-6.90659744e-04,9.94288305e-03,170.294595,-7.372348,0.086924,0.926471
1.49800000e-02,-6.53977283e-03,-4.03496049e-03,-6.87896439e-04,9.79470893e-03,170.380196,-7.362046,0.090262,0.947059
1.52600000e-02,-6.54090936e-03,-4.08324463e-03,-6.85174812e-04,9.64527871e-03,170.465379,-7.351974,0.093662,0.967647
1.55400000e-02,-6.54205955e-03,-4.13258994e-03,-6.82495211e-04,9.49449904e-03,170.549936,-7.342189,0.097125,0.988235
1.58200000e-02,-6.54322371e-03,-4.18299915e-03,-6.79858032e-04,9.34224786e-03,170.633730,-7.332719,0.100651,1.008824
1.61000000e-02,-6.54440210e-03,-4.23420078e-03,-6.77263809e-04,9.18724884e-03,170.716715,-7.323560,0.104239,1.029412
1.63800000e-02,-6.54559495e-03,-4.28643792e-03,-6.74713366e-04,9.03079988e-03,170.797198,-7.315272,0.107889,1.050000
