t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
7.80520000e-03,-6.49291711e-03,-3.84741887e-04,-8.68803018e-04,2.01687584e-03,167.017407,-7.884862,0.112597,0.350000
7.93160000e-03,-6.49296657e-03,-3.97865737e-04,-8.68545330e-04,2.06020201e-03,167.039596,-7.882618,0.116268,0.350000
8.02640000e-03,-6.49300474e-03,-4.07218448e-04,-8.68348580e-04,2.08990810e-03,167.060613,-7.880625,0.119060,0.350000
8.15280000e-03,-6.49305698e-03,-4.19391874e-04,-8.68082016e-04,2.12783201e-03,167.080515,-7.878864,0.122835,0.350000
8.27920000e-03,-6.49311076e-03,-4.31543226e-04,-8.67810678e-04,2.16543426e-03,167.099366,-7.877314,0.126668,0.350000
8.40560000e-03,-6.49316608e-03,-4.43672124e-04,-8.67534608e-04,2.20271077e-03,167.117238,-7.875953,0.130559,0.350000
8.53200000e-03,-6.49322292e-03,-4.55698398e-04,-8.67253859e-04,2.23934757e-03,167.134210,-7.874758,0.134509,0.350000
8.65840000e-03,-6.49328127e-03,-4.67531872e-04,-8.66968546e-04,2.27487159e-03,167.150364,-7.873705,0.138518,0.350000
8.78480000e-03,-6.49334110e-03,-4.79157759e-04,-8.66678833e-04,2.30900226e-03,167.165783,-7.872773,0.142586,0.350000
8.91120000e-03,-6.49340240e-03,-4.90639845e-04,-8.66384861e-04,2.34234514e-03,167.180552,-7.871938,0.146712,0.350000
9.03760000e-03,-6.49346513e-03,-5.01970764e-04,-8.66086728e-04,2.37477571e-03,167.194754,-7.871178,0.150896,0.350000
9.16400000e-03,-6.49352929e-03,-5.13254018e-04,-8.65784540e-04,2.40667396e-03,167.208472,-7.870473,0.155139,0.350000
9.29040000e-03,-6.49359488e-03,-5.24633165e-04,-8.65478321e-04,2.43858333e-03,167.221781,-7.869805,0.159441,0.350000
9.41680000e-03,-6.49366193e-03,-5.36169299e-04,-8.65168059e-04,2.47060285e-03,167.234756,-7.869156,0.163801,0.350000
9.54320000e-03,-6.49373043e-03,-5.47759757e-04,-8.64853768e-04,2.50230535e-03,167.247463,-7.868510,0.168219,0.350000
9.66960000e-03,-6.49380040e-03,-5.59458909e-04,-8.64535480e-04,2.53389502e-03,167.259964,-7.867855,0.172696,0.350000
9.79600000e-03,-6.49387187e-03,-5.71318658e-04,-8.64213194e-04,2.56560145e-03,167.272313,-7.867179,0.177232,0.350000
9.92240000e-03,-6.49394484e-03,-5.83300972e-04,-8.63886892e-04,2.59736749e-03,167.284557,-7.866473,0.181826,0.350000
1.00172000e-02,-6.49400057e-03,-5.92611810e-04,-8.63639508e-04,2.62200532e-03,167.296737,-7.865730,0.185309,0.350000
1.01436000e-02,-6.49407628e-03,-6.05226817e-04,-8.63305984e-04,2.65522284e-03,167.308885,-7.864945,0.190006,0.350000
1.02700000e-02,-6.49415357e-03,-6.17814638e-04,-8.62968284e-04,2.68806557e-03,167.321027,-7.864115,0.194760,0.350000
1.03964000e-02,-6.49423246e-03,-6.30383066e-04,-8.62626455e-04,2.72057905e-03,167.333182,-7.863239,0.199573,0.350000
1.05228000e-02,-6.49431293e-03,-6.42964223e-04,-8.62280530e-04,2.75287789e-03,167.345373,-7.862315,0.204444,0.350000
1.06492000e-02,-6.49439500e-03,-6.55633937e-04,-8.61930536e-04,2.78497227e-03,167.357600,-7.861346,0.209374,0.350000
1.07756000e-02,-6.49447868e-03,-6.68350065e-04,-8.61576503e-04,2.81674953e-03,167.369864,-7.860337,0.214362,0.350000
1.09020000e-02,-6.49456396e-03,-6.81092841e-04,-8.61218477e-04,2.84817033e-03,167.382162,-7.859290,0.219408,0.350000
1.10284000e-02,-6.49465086e-03,-6.93876509e-04,-8.60856496e-04,2.87939190e-03,167.394486,-7.858212,0.224512,0.350000
1.11548000e-02,-6.49473938e-03,-7.06731504e-04,-8.60490560e-04,2.91074136e-03,167.406825,-7.857108,0.229675,0.350000
