t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
7.20480000e-03,-6.49133486e-03,1.13686059e-04,-8.73806217e-04,6.20004315e-04,165.096889,-8.207806,0.031573,0.000000
7.33120000e-03,-6.49132044e-03,1.14468867e-04,-8.73727191e-04,6.30437005e-04,165.105236,-8.206387,0.032690,0.000000
7.39440000e-03,-6.49131319e-03,1.14738882e-04,-8.73687170e-04,6.36030558e-04,165.113638,-8.204951,0.033256,0.000000
7.52080000e-03,-6.49129866e-03,1.15278297e-04,-8.73606072e-04,6.47157942e-04,165.122090,-8.203500,0.034402,0.000000
7.64720000e-03,-6.49128405e-03,1.15816903e-04,-8.73523572e-04,6.58204676e-04,165.130589,-8.202035,0.035567,0.000000
7.77360000e-03,-6.49126938e-03,1.16354718e-04,-8.73439681e-04,6.69169543e-04,165.139130,-8.200557,0.036752,0.000000
7.90000000e-03,-6.49125464e-03,1.16862564e-04,-8.73354407e-04,6.80104322e-04,165.147709,-8.199066,0.037956,0.000000
8.02640000e-03,-6.49123984e-03,1.17309567e-04,-8.73267749e-04,6.91099165e-04,165.156324,-8.197565,0.039180,0.000000
8.15280000e-03,-6.49122498e-03,1.17688141e-04,-8.73179691e-04,7.02242688e-04,165.164970,-8.196053,0.040423,0.000000
8.27920000e-03,-6.49121009e-03,1.17976912e-04,-8.73090216e-04,7.13521870e-04,165.173644,-8.194533,0.041685,0.000000
8.40560000e-03,-6.49119516e-03,1.18209539e-04,-8.72999310e-04,7.24866907e-04,165.182341,-8.193004,0.042967,0.000000
8.53200000e-03,-6.49118021e-03,1.18408298e-04,-8.72906968e-04,7.36254525e-04,165.191059,-8.191468,0.044268,0.000000
8.65840000e-03,-6.49116523e-03,1.18552567e-04,-8.72813180e-04,7.47774211e-04,165.199793,-8.189926,0.045589,0.000000
8.78480000e-03,-6.49115024e-03,1.18582305e-04,-8.72717917e-04,7.59569942e-04,165.208541,-8.188380,0.046929,0.000000
8.91120000e-03,-6.49113526e-03,1.18531598e-04,-8.72621166e-04,7.71295029e-04,165.217297,-8.186829,0.048288,0.000000
9.03760000e-03,-6.49112028e-03,1.18476746e-04,-8.72522936e-04,7.82973072e-04,165.226060,-8.185276,0.049667,0.000000
9.16400000e-03,-6.49110530e-03,1.18434541e-04,-8.72423232e-04,7.94596557e-04,165.234826,-8.183722,0.051065,0.000000
9.22720000e-03,-6.49109782e-03,1.18276305e-04,-8.72372818e-04,8.00803414e-04,165.243590,-8.182167,0.051771,0.000000
9.35360000e-03,-6.49108289e-03,1.17959845e-04,-8.72270815e-04,8.13142476e-04,165.252351,-8.180612,0.053198,0.000000
9.48000000e-03,-6.49106800e-03,1.17643432e-04,-8.72167259e-04,8.25380872e-04,165.261104,-8.179060,0.054645,0.000000
9.60640000e-03,-6.49105315e-03,1.17301513e-04,-8.72062161e-04,8.37589592e-04,165.269845,-8.177510,0.056110,0.000000
9.73280000e-03,-6.49103835e-03,1.16877846e-04,-8.71955510e-04,8.49938082e-04,165.278572,-8.175965,0.057595,0.000000
9.85920000e-03,-6.49102361e-03,1.16402640e-04,-8.71847291e-04,8.62408734e-04,165.287282,-8.174424,0.059100,0.000000
9.98560000e-03,-6.49100893e-03,1.15889442e-04,-8.71737491e-04,8.74946417e-04,165.295971,-8.172890,0.060624,0.000000
1.01120000e-02,-6.49099432e-03,1.15322208e-04,-8.71626105e-04,8.87485945e-04,165.304636,-8.171363,0.062167,0.000000
1.02384000e-02,-6.49097978e-03,1.14677479e-04,-8.71513135e-04,9.00023787e-04,165.313274,-8.169845,0.063729,0.000000
1.03648000e-02,-6.49096533e-03,1.13950688e-04,-8.71398574e-04,9.12666505e-04,165.321883,-8.168335,0.065311,0.000000
1.04912000e-02,-6.49095097e-03,1.13170020e-04,-8.71282406e-04,9.25474048e-04,165.330459,-8.166837,0.066913,0.000000
1.06176000e-02,-6.49093672e-03,1.12309939e-04,-8.71164606e-04,9.38476470e-04,165.338999,-8.165349,0.068533,0.000000
1.07440000e-02,-6.49092258e-03,1.11392117e-04,-8.71045160e-04,9.51458134e-04,165.347501,-8.163874,0.070173,0.000000
1.08704000e-02,-6.49090856e-03,1.10441379e-04,-8.70924084e-04,9.64302808e-04,165.355961,-8.162412,0.071832,0.000000
1.09968000e-02,-6.49089467e-03,1.09441365e-04,-8.70801379e-04,9.77241562e-04,165.364379,-8.160964,0.073511,0.000000
1.10600000e-02,-6.49088777e-03,1.08844037e-04,-8.70739407e-04,9.83879630e-04,165.372750,-8.159530,0.074357,0.000000
1.11864000e-02,-6.49087409e-03,1.07650254e-04,-8.70614210e-04,9.97064716e-04,165.381072,-8.158113,0.076065,0.000000
1.13128000e-02,-6.49086056e-03,1.06457685e-04,-8.70487355e-04,1.01012719e-03,165.389342,-8.156712,0.077792,0.000000
1.14392000e-02,-6.49084717e-03,1.05263802e-04,-8.70358855e-04,1.02307760e-03,165.397560,-8.155327,0.079538,0.000000
1.15656000e-02,-6.49083395e-03,1.04016402e-04,-8.70228714e-04,1.03615688e-03,165.405721,-8.153961,0.081303,0.000000
1.16920000e-02,-6.49082088e-03,1.02702357e-04,-8.70096911e-04,1.04932311e-03,165.413824,-8.152613,0.083088,0.000000
1.18184000e-02,-6.49080799e-03,1.01305228e-04,-8.69963442e-04,1.06262172e-03,165.421867,-8.151284,0.084892,0.000000
1.19448000e-02,-6.49079528e-03,9.97904486e-05,-8.69828258e-04,1.07636165e-03,165.429847,-8.149974,0.086715,0.000000
1.20712000e-02,-6.49078276e-03,9.83069769e-05,-8.69691358e-04,1.08970462e-03,165.437763,-8.148685,0.088558,0.000000
1.21976000e-02,-6.49077043e-03,9.67598700e-05,-8.69552781e-04,1.10300026e-03,165.445613,-8.147416,0.090420,0.000000
1.23240000e-02,-6.49075830e-03,9.51574330e-05,-8.69412518e-04,1.11632164e-03,165.453394,-8.146167,0.092302,0.000000
1.24504000e-02,-6.49074637e-03,9.35390082e-05,-8.69270577e-04,1.12960598e-03,165.461106,-8.144940,0.094202,0.000000
1.25768000e-02,-6.49073466e-03,9.18593588e-05,-8.69126949e-04,1.14298004e-03,165.468747,-8.143735,0.096122,0.000000
1.27032000e-02,-6.49072315e-03,9.01370384e-05,-8.68981641e-04,1.15615352e-03,165.476314,-8.142551,0.098061,0.000000
1.28296000e-02,-6.49071187e-03,8.84047077e-05,-8.68834680e-04,1.16915295e-03,165.483807,-8.141389,0.100020,0.000000
1.28928000e-02,-6.49070631e-03,8.74070922e-05,-8.68760570e-04,1.17610406e-03,165.491224,-8.140249,0.101006,0.000000
1.30192000e-02,-6.49069539e-03,8.54137634e-05,-8.68611037e-04,1.18989809e-03,165.498565,-8.139132,0.102994,0.000000
1.31456000e-02,-6.49068472e-03,8.34230305e-05,-8.68459770e-04,1.20354662e-03,165.505826,-8.138037,0.105000,0.000000
1.32720000e-02,-6.49067430e-03,8.14280072e-05,-8.68306793e-04,1.21690476e-03,165.513009,-8.136964,0.107026,0.000000
1.33984000e-02,-6.49066414e-03,7.94073951e-05,-8.68152150e-04,1.22997104e-03,165.520111,-8.135915,0.109072,0.000000
1.35248000e-02,-6.49065423e-03,7.73337801e-05,-8.67995854e-04,1.24306420e-03,165.527132,-8.134887,0.111136,0.000000
1.36512000e-02,-6.49064459e-03,7.52455089e-05,-8.67837909e-04,1.25604637e-03,165.534071,-8.133883,0.113220,0.000000
1.37776000e-02,-6.49063521e-03,7.30811586e-05,-8.67678321e-04,1.26910757e-03,165.540927,-8.132900,0.115323,0.000000
1.39040000e-02,-6.49062611e-03,7.08615537e-05,-8.67517078e-04,1.28219634e-03,165.547700,-8.131941,0.117445,0.000000
1.40304000e-02,-6.49061730e-03,6.86381662e-05,-8.67354187e-04,1.29515185e-03,165.554390,-8.131003,0.119587,0.000000
1.41568000e-02,-6.49060876e-03,6.64084017e-05,-8.67189670e-04,1.30796355e-03,165.560995,-8.130087,0.121747,0.000000
1.42832000e-02,-6.49060051e-03,6.41323061e-05,-8.67023532e-04,1.32081675e-03,165.567516,-8.129194,0.123928,0.000000
1.44096000e-02,-6.49059255e-03,6.17925405e-05,-8.66855767e-04,1.33368246e-03,165.573952,-8.128322,0.126127,0.000000
1.45360000e-02,-6.49058489e-03,5.93952205e-05,-8.66686380e-04,1.34645922e-03,165.580304,-8.127471,0.128345,0.000000
1.46624000e-02,-6.49057754e-03,5.69653329e-05,-8.66515389e-04,1.35907102e-03,165.586572,-8.126642,0.130583,0.000000
1.47256000e-02,-6.49057398e-03,5.56531879e-05,-8.66429288e-04,1.36563195e-03,165.592755,-8.125833,0.131709,0.000000
