t,h,hd,alpha,ad,Fy,Mz,W_gust,delta
3.71000000e-02,-6.46998872e-03,1.05827343e-03,-8.72579795e-04,1.30345564e-04,164.226847,-8.293754,0.549369,0.000000
3.73800000e-02,-6.46969166e-03,1.06361465e-03,-8.72542960e-04,1.32753456e-04,164.220599,-8.293038,0.557615,0.000000
3.76600000e-02,-6.46939310e-03,1.06893265e-03,-8.72505455e-04,1.35157414e-04,164.214259,-8.292310,0.565920,0.000000
3.79400000e-02,-6.46909305e-03,1.07424736e-03,-8.72467256e-04,1.37714711e-04,164.207829,-8.291566,0.574284,0.000000
3.82200000e-02,-6.46879152e-03,1.07953746e-03,-8.72428340e-04,1.40229809e-04,164.201306,-8.290808,0.582709,0.000000
3.85000000e-02,-6.46848852e-03,1.08475455e-03,-8.72388736e-04,1.42654654e-04,164.194691,-8.290036,0.591192,0.000000
3.86400000e-02,-6.46833646e-03,1.08750539e-03,-8.72368662e-04,1.44106716e-04,164.187983,-8.289248,0.595456,0.000000
3.89200000e-02,-6.46803120e-03,1.09292314e-03,-8.72327910e-04,1.46975421e-04,164.181181,-8.288445,0.604029,0.000000
3.92000000e-02,-6.46772444e-03,1.09822872e-03,-8.72286360e-04,1.49795721e-04,164.174284,-8.287627,0.612661,0.000000
3.94800000e-02,-6.46741620e-03,1.10345853e-03,-8.72244024e-04,1.52630398e-04,164.167291,-8.286793,0.621353,0.000000
3.97600000e-02,-6.46710650e-03,1.10867704e-03,-8.72200873e-04,1.55595649e-04,164.160202,-8.285943,0.630104,0.000000
4.00400000e-02,-6.46679535e-03,1.11375660e-03,-8.72156900e-04,1.58489672e-04,164.153016,-8.285077,0.638913,0.000000
4.03200000e-02,-6.46648279e-03,1.11886384e-03,-8.72112106e-04,1.61501960e-04,164.145731,-8.284195,0.647782,0.000000
4.06000000e-02,-6.46616879e-03,1.12402741e-03,-8.72066451e-04,1.64593338e-04,164.138348,-8.283297,0.656711,0.000000
4.08800000e-02,-6.46585334e-03,1.12918457e-03,-8.72019929e-04,1.67769490e-04,164.130865,-8.282383,0.665698,0.000000
4.11600000e-02,-6.46553645e-03,1.13430522e-03,-8.71972462e-04,1.71325736e-04,164.123281,-8.281452,0.674744,0.000000
4.14400000e-02,-6.46521813e-03,1.13938650e-03,-8.71923972e-04,1.75042258e-04,164.115595,-8.280505,0.683849,0.000000
4.17200000e-02,-6.46489839e-03,1.14446127e-03,-8.71874443e-04,1.78724680e-04,164.107807,-8.279541,0.693013,0.000000
4.20000000e-02,-6.46457724e-03,1.14948136e-03,-8.71823894e-04,1.82324055e-04,164.099914,-8.278560,0.702235,0.000000
4.21400000e-02,-6.46441612e-03,1.15214845e-03,-8.71798208e-04,1.84628911e-04,164.091917,-8.277563,0.706868,0.000000
4.24200000e-02,-6.46409278e-03,1.15739453e-03,-8.71745872e-04,1.89185692e-04,164.083813,-8.276549,0.716179,0.000000
4.27000000e-02,-6.46376799e-03,1.16252288e-03,-8.71692270e-04,1.93669946e-04,164.075602,-8.275518,0.725548,0.000000
4.29800000e-02,-6.46344178e-03,1.16755499e-03,-8.71637419e-04,1.98148563e-04,164.067283,-8.274470,0.734976,0.000000
4.32600000e-02,-6.46311416e-03,1.17255107e-03,-8.71581292e-04,2.02781990e-04,164.058855,-8.273405,0.744463,0.000000
4.35400000e-02,-6.46278515e-03,1.17756183e-03,-8.71523848e-04,2.07546415e-04,164.050316,-8.272323,0.754008,0.000000
4.38200000e-02,-6.46245473e-03,1.18259139e-03,-8.71465073e-04,2.12256249e-04,164.041666,-8.271223,0.763611,0.000000
4.41000000e-02,-6.46212290e-03,1.18758601e-03,-8.71404965e-04,2.17173046e-04,164.032903,-8.270107,0.773273,0.000000
4.43800000e-02,-6.46178968e-03,1.19253939e-03,-8.71343422e-04,2.22394209e-04,164.024027,-8.268973,0.782993,0.000000
4.46600000e-02,-6.46145507e-03,1.19755139e-03,-8.71280449e-04,2.27396668e-04,164.015036,-8.267822,0.792771,0.000000
4.49400000e-02,-6.46111906e-03,1.20256814e-03,-8.71216071e-04,2.32468201e-04,164.005930,-8.266653,0.802607,0.000000
4.52200000e-02,-6.46078163e-03,1.20759114e-03,-8.71150245e-04,2.37765364e-04,163.996707,-8.265466,0.812501,0.000000
4.55000000e-02,-6.46044281e-03,1.21255860e-03,-8.71082915e-04,2.43146313e-04,163.987367,-8.264261,0.822454,0.000000
4.56400000e-02,-6.46027286e-03,1.21524656e-03,-8.71048682e-04,2.45894595e-04,163.977909,-8.263039,0.827452,0.000000
4.59200000e-02,-6.45993185e-03,1.22053026e-03,-8.70979070e-04,2.51312874e-04,163.968332,-8.261798,0.837491,0.000000
4.62000000e-02,-6.45958938e-03,1.22569078e-03,-8.70907957e-04,2.56624453e-04,163.958634,-8.260539,0.847588,0.000000
4.64800000e-02,-6.45924547e-03,1.23075741e-03,-8.70835358e-04,2.62013562e-04,163.948816,-8.259262,0.857743,0.000000
4.67600000e-02,-6.45890015e-03,1.23580303e-03,-8.70761180e-04,2.67901536e-04,163.938877,-8.257966,0.867956,0.000000
4.70400000e-02,-6.45855342e-03,1.24084534e-03,-8.70685300e-04,2.74131935e-04,163.928815,-8.256652,0.878227,0.000000
4.73200000e-02,-6.45820528e-03,1.24592915e-03,-8.70607690e-04,2.80151812e-04,163.918630,-8.255320,0.888555,0.000000
4.76000000e-02,-6.45785570e-03,1.25103295e-03,-8.70528417e-04,2.86147737e-04,163.908322,-8.253968,0.898940,0.000000
4.78800000e-02,-6.45750470e-03,1.25613565e-03,-8.70447421e-04,2.92393706e-04,163.897891,-8.252599,0.909383,0.000000
4.81600000e-02,-6.45715226e-03,1.26127306e-03,-8.70364681e-04,2.98629048e-04,163.887334,-8.251210,0.919884,0.000000
4.84400000e-02,-6.45679839e-03,1.26640197e-03,-8.70280159e-04,3.05152164e-04,163.876653,-8.249803,0.930442,0.000000
4.87200000e-02,-6.45644308e-03,1.27154499e-03,-8.70193800e-04,3.11670914e-04,163.865846,-8.248377,0.941057,0.000000
4.90000000e-02,-6.45608633e-03,1.27663759e-03,-8.70105636e-04,3.18043886e-04,163.854912,-8.246932,0.951729,0.000000
4.91400000e-02,-6.45590740e-03,1.27945454e-03,-8.70060840e-04,3.21893987e-04,163.843852,-8.245469,0.957087,0.000000
